ticker,date,price,price_after_fees
K55301BU6139,2020-10-31,1115.5694800565138,1096.5266874067277
K55301BU6139,2020-11-30,1171.886020584479,1152.8432279346928
K55301BU6139,2020-12-31,1205.6789151829312,1184.841447986032
K55301BU6139,2021-01-31,1247.1998462066817,1226.3623790097827
K55301BU6139,2021-02-28,1280.5807781670658,1259.7433109701667
K55301BU6139,2021-03-31,1279.8022943430244,1257.0492400612043
K55301BU6139,2021-04-30,1311.2932206445796,1288.5401663627595
K55301BU6139,2021-05-31,1316.2654721658776,1293.5124178840574
K55301BU6139,2021-06-30,1334.9574547366838,1310.2111165677911
K55301BU6139,2021-07-31,1338.3845100386895,1313.638171869797
K55301BU6139,2021-08-31,1356.135563068139,1331.3892248992463
K55301BU6139,2021-09-30,1334.4970610773044,1307.7469885498451
K55301BU6139,2021-10-31,1362.1609650852677,1335.4108925578084
K55301BU6139,2021-11-30,1357.2405078506497,1330.4904353231905
K55301BU6139,2021-12-31,1377.6819863270978,1348.8769324923087
K55301BU6139,2022-01-31,1295.0784529894022,1266.2733991546131
K55301BU6139,2022-02-28,1279.5260581473967,1250.7210043126076
K55301BU6139,2022-03-31,1322.71098339719,1291.9388211242767
K55301BU6139,2022-04-30,1263.9705073811133,1233.1983451082
K55301BU6139,2022-05-31,1249.8767064833596,1219.1045442104464
K55301BU6139,2022-06-30,1209.0858282623394,1176.4918938624312
K55301BU6139,2022-07-31,1229.3040855706033,1196.710151170695
K55301BU6139,2022-08-31,1245.8252422808202,1213.231307880912
K55301BU6139,2022-09-30,1195.550254676583,1161.1494590202162
K55301BU6139,2022-10-31,1198.6809315603637,1164.2801359039968
K55301BU6139,2022-11-30,1213.2293711967543,1178.8285755403874
K55301BU6139,2022-12-31,1173.946282210202,1137.776632858318
K55301BU6139,2023-01-31,1223.5421891668543,1187.3725398149704
K55301BU6139,2023-02-28,1222.3451656524678,1186.1755163005837
K55301BU6139,2023-03-31,1225.66,1187.6571030810155
K55301BU6139,2023-04-30,1240.5153687426437,1202.512471823659
K55301BU6139,2023-05-31,1262.399414018481,1224.3965170994964
K55301BU6139,2023-06-30,1282.0121839080457,1242.0974295009798
K55301BU6139,2023-07-31,1293.4299466606565,1253.5151922535906
K55301BU6139,2023-08-31,1288.826010066862,1248.911255659796
K55301BU6139,2023-09-30,1259.6316356662117,1217.8194176048426
K55301BU6139,2023-10-31,1224.3708977537374,1182.5586796923683
K55301BU6139,2023-11-30,1290.483427240628,1248.671209179259
K55301BU6139,2023-12-31,1335.8838225846475,1292.0905610330942
K55301BU6139,2024-01-31,1361.6602869806925,1317.8670254291392
K55301BU6139,2024-02-29,1395.361102847269,1351.5678412957157
K55301BU6139,2024-03-31,1438.9661373112463,1393.0339275856384
K55301BU6139,2024-04-30,1424.550060851927,1378.617851126319
K55301BU6139,2024-05-31,1456.7776170084892,1410.8454072828813
K55301BU6139,2024-06-30,1495.7994674716513,1447.6420308119743
K55301BU6139,2024-07-31,1479.7972999774622,1431.6398633177853
K55301BU6139,2024-08-31,1479.6992806822395,1431.5418440225626
K55301BU6139,2024-09-30,1501.6199594320483,1451.2260789001111
K55301BU6139,2024-10-31,1521.0485718578618,1470.6546913259247
K55301BU6139,2024-11-30,1534.1064870220118,1483.7126064900747
K55301BU6139,2024-12-31,1553.5523642100516,1500.8437071131734
K55301BU6139,2025-01-31,1571.876031853354,1519.167374756476
K55105BU1161,2017-08-31,995.1788356104778,994.1355395895389
K55105BU1161,2017-09-30,1006.9810346140459,1005.937738593107
K55105BU1161,2017-10-31,1018.0679488295189,1017.02465280858
K55105BU1161,2017-11-30,1028.3182908363067,1026.1969570369315
K55105BU1161,2017-12-31,1035.5981748034694,1033.4768410040942
K55105BU1161,2018-01-31,1071.310016534679,1069.188682735304
K55105BU1161,2018-02-28,1052.7996901923243,1050.6783563929491
K55105BU1161,2018-03-31,1027.2845889489952,1024.0604460459933
K55105BU1161,2018-04-30,1029.114433904795,1025.8902910017932
K55105BU1161,2018-05-31,1025.1337185623534,1020.8348764281824
K55105BU1161,2018-06-30,1022.3689873596727,1018.0701452255017
K55105BU1161,2018-07-31,1044.6392237403186,1040.3403816061477
K55105BU1161,2018-08-31,1044.4401879731963,1039.046399934108
K55105BU1161,2018-09-30,1037.0336448815015,1031.639856842413
K55105BU1161,2018-10-31,983.9333147680794,978.5395267289911
K55105BU1161,2018-11-30,996.2735323296494,989.835731873021
K55105BU1161,2018-12-31,964.02973805587,957.5919375992416
K55105BU1161,2019-01-31,999.856176137847,993.4183756812187
K55105BU1161,2019-02-28,1031.5028631102605,1023.9836863279289
K55105BU1161,2019-03-31,1042.0330991645635,1034.513922382232
K55105BU1161,2019-04-30,1058.173655904621,1050.6544791222896
K55105BU1161,2019-05-31,1032.597559829432,1023.9949941697181
K55105BU1161,2019-06-30,1065.1549862211004,1056.5524205613867
K55105BU1161,2019-07-31,1082.3565016099558,1073.753935950242
K55105BU1161,2019-08-31,1063.8590162848345,1054.1408228910502
K55105BU1161,2019-09-30,1073.2008563223394,1063.482662928555
K55105BU1161,2019-10-31,1081.8589121921505,1072.1407187983662
K55105BU1161,2019-11-30,1100.2417312461926,1089.3714404467753
K55105BU1161,2019-12-31,1120.9694404316422,1110.099149632225
K55105BU1161,2020-01-31,1126.940513445305,1116.0702226458877
K55105BU1161,2020-02-29,1100.291490187973,1088.2629097897661
K55105BU1161,2020-03-31,983.7342790009571,971.7056986027502
K55105BU1161,2020-04-30,1039.6102533577002,1027.5816729594933
K55105BU1161,2020-05-31,1073.5429490470804,1060.390996180674
K55105BU1161,2020-06-30,1086.1381811852757,1072.9862283188693
K55105BU1161,2020-07-31,1134.3048368288223,1121.152883962416
K55105BU1161,2020-08-31,1151.720466452006,1137.3634629302917
K55105BU1161,2020-09-30,1125.1138787438135,1110.7568752220993
K55105BU1161,2020-10-31,1123.1973569216864,1108.8403533999722
K55105BU1161,2020-11-30,1187.049315116178,1171.4567933298733
K55105BU1161,2020-12-31,1211.2321608215127,1195.6396390352081
K55105BU1161,2021-01-31,1220.0608187774283,1204.4682969911237
K55105BU1161,2021-02-28,1234.9264641893658,1218.0396144552556
K55105BU1161,2021-03-31,1230.4391123487949,1213.5522626146847
K55105BU1161,2021-04-30,1257.607494560961,1240.7206448268507
K55105BU1161,2021-05-31,1271.1419267252634,1252.924305799851
K55105BU1161,2021-06-30,1284.6763588895658,1266.4587379641534
K55105BU1161,2021-07-31,1290.7158504481768,1272.4982295227644
K55105BU1161,2021-08-31,1308.2620972935342,1288.675926292055
K55105BU1161,2021-09-30,1280.894679314246,1261.308508312767
K55105BU1161,2021-10-31,1306.2095409450872,1286.623369943608
K55105BU1161,2021-11-30,1291.8416465059613,1270.898662508651
K55105BU1161,2021-12-31,1323.8864050126188,1302.9434210153086
K55105BU1161,2022-01-31,1246.2656660893097,1225.3226820919995
K55105BU1161,2022-02-28,1217.5017874858586,1195.2781273336063
K55105BU1161,2022-03-31,1244.3716160473414,1222.1479558950891
K55105BU1161,2022-04-30,1163.9673859977374,1141.7437258454852
K55105BU1161,2022-05-31,1170.330310677922,1146.8808103040672
K55105BU1161,2022-06-30,1094.7962370550867,1071.346736681232
K55105BU1161,2022-07-31,1119.6304725437296,1096.1809721698748
K55105BU1161,2022-08-31,1114.301742233052,1089.6829820704938
K55105BU1161,2022-09-30,1038.7676686102168,1014.1489084476588
K55105BU1161,2022-10-31,1055.2876372813507,1030.6688771187926
K55105BU1161,2022-11-30,1102.5586319728484,1076.793915460891
K55105BU1161,2022-12-31,1087.1489096901923,1061.384193178235
K55105BU1161,2023-01-31,1143.161928465756,1117.3972119537987
K55105BU1161,2023-02-28,1115.7945104864675,1088.8549271471593
K55105BU1161,2023-03-31,1130.0255678356975,1103.0859844963893
K55105BU1161,2023-04-30,1143.8374437965945,1116.8978604572862
K55105BU1161,2023-05-31,1148.1378226438082,1119.9954612599965
K55105BU1161,2023-06-30,1170.230792794361,1142.0884314105492
K55105BU1161,2023-07-31,1188.3430476024716,1160.20068621866
K55105BU1161,2023-08-31,1175.4057227395351,1146.0280618467505
K55105BU1161,2023-09-30,1138.6280107705772,1109.2503498777926
K55105BU1161,2023-10-31,1105.1460969454356,1075.768436052651
K55105BU1161,2023-11-30,1175.1071690888523,1144.5146977869397
K55105BU1161,2023-12-31,1229.9958054129318,1199.4033341110191
K55105BU1161,2024-01-31,1233.9222382734315,1203.329766971519
K55105BU1161,2024-02-29,1252.7311182664694,1220.8301055217978
K55105BU1161,2024-03-31,1280.4468488382213,1248.5458360935497
K55105BU1161,2024-04-30,1257.3089409102777,1225.407928165606
K55105BU1161,2024-05-31,1274.326498999217,1241.0941496641094
K55105BU1161,2024-06-30,1295.7861735271085,1262.553824192001
K55105BU1161,2024-07-31,1301.395363327822,1268.1630139927145
K55105BU1161,2024-08-31,1325.8831831924565,1291.2683066575485
K55105BU1161,2024-09-30,1349.9600905056132,1315.3452139707051
K55105BU1161,2024-10-31,1340.3068558001917,1305.6919792652836
K55105BU1161,2024-11-30,1343.6189353624577,1307.5963035307718
K55105BU1161,2024-12-31,1338.3164981289706,1302.2938662972847
K55105BU1161,2025-01-31,1358.120556957619,1322.0979251259332
K55210BU2385,2017-08-31,927.800658978583,926.6430763669875
K55210BU2385,2017-09-30,950.8883985018533,949.7308158902579
K55210BU2385,2017-10-31,953.315177100494,952.1575944888986
K55210BU2385,2017-11-30,939.2126070840196,936.8832035947061
K55210BU2385,2017-12-31,946.3904103639358,944.0610068746222
K55210BU2385,2018-01-31,990.0560831960458,987.7266797067323
K55210BU2385,2018-02-28,966.3043863261944,963.9749828368808
K55210BU2385,2018-03-31,927.8186164106924,924.2852112470583
K55210BU2385,2018-04-30,942.274349258649,938.7409440950149
K55210BU2385,2018-05-31,930.2129406919274,925.5189432019077
K55210BU2385,2018-06-30,940.346263514209,935.6522660241893
K55210BU2385,2018-07-31,963.9848846787478,959.2908871887281
K55210BU2385,2018-08-31,955.5418986820426,949.6553670538323
K55210BU2385,2018-09-30,954.8221502920471,948.9356186638367
K55210BU2385,2018-10-31,909.1518657331136,903.2653341049032
K55210BU2385,2018-11-30,923.811116144975,916.7725891705744
K55210BU2385,2018-12-31,882.8023270181218,875.7638000437212
K55210BU2385,2019-01-31,922.8833154859964,915.8447885115958
K55210BU2385,2019-02-28,956.7480395387148,948.515813375237
K55210BU2385,2019-03-31,966.3449776050245,958.1127514415467
K55210BU2385,2019-04-30,996.1795675453046,987.9473413818268
K55210BU2385,2019-05-31,979.6647158154858,970.2095334959571
K55210BU2385,2019-06-30,1003.6582031601017,994.203020840573
K55210BU2385,2019-07-31,1027.5392298187808,1018.084047499252
K55210BU2385,2019-08-31,1015.5227148323323,1004.800392424238
K55210BU2385,2019-09-30,1025.2197281713345,1014.4974057632402
K55210BU2385,2019-10-31,1021.5085255354198,1010.7862031273255
K55210BU2385,2019-11-30,1040.803879865115,1028.78425861587
K55210BU2385,2019-12-31,1052.218727347611,1040.199106098366
K55210BU2385,2020-01-31,1065.486276771005,1053.4666555217598
K55210BU2385,2020-02-29,1050.2645472096374,1036.928618101629
K55210BU2385,2020-03-31,914.9042298187808,901.5683007107723
K55210BU2385,2020-04-30,963.561189044481,950.2252599364725
K55210BU2385,2020-05-31,1013.216307145799,998.6184316365423
K55210BU2385,2020-06-30,1014.0861202635912,999.4882447543345
K55210BU2385,2020-07-31,1056.022710049423,1041.4248345401663
K55210BU2385,2020-08-31,1070.4036202635914,1054.4725568605602
K55210BU2385,2020-09-30,1041.261700855609,1025.3306374525778
K55210BU2385,2020-10-31,1026.0457700483603,1010.1147066453291
K55210BU2385,2020-11-30,1078.6610461285006,1061.3929299994272
K55210BU2385,2020-12-31,1090.4441144975287,1073.1759983684553
K55210BU2385,2021-01-31,1120.1867527653565,1102.918636636283
K55210BU2385,2021-02-28,1132.79118578703,1114.1101573960318
K55210BU2385,2021-03-31,1130.5251029654034,1111.8440745744056
K55210BU2385,2021-04-30,1142.7720716639208,1124.091043272923
K55210BU2385,2021-05-31,1156.317961285008,1136.1964184214535
K55210BU2385,2021-06-30,1172.8328130148268,1152.7112701512722
K55210BU2385,2021-07-31,1183.6155962983935,1163.4940534348389
K55210BU2385,2021-08-31,1198.6256713344314,1177.0116680620838
K55210BU2385,2021-09-30,1179.3274176276768,1157.7134143553292
K55210BU2385,2021-10-31,1193.5807552512354,1171.9667519788877
K55210BU2385,2021-11-30,1191.667166392092,1168.5659660943884
K55210BU2385,2021-12-31,1214.6766227347612,1191.5754224370576
K55210BU2385,2022-01-31,1158.5476757719082,1135.4464754742046
K55210BU2385,2022-02-28,1142.1226112026357,1117.5934991462918
K55210BU2385,2022-03-31,1169.585510708402,1145.056398652058
K55210BU2385,2022-04-30,1109.4350342359965,1084.9059221796526
K55210BU2385,2022-05-31,1102.7838632619437,1076.8775100585628
K55210BU2385,2022-06-30,1059.8266927512354,1033.9203395478546
K55210BU2385,2022-07-31,1086.1312471918523,1060.2248939884714
K55210BU2385,2022-08-31,1079.681626853377,1052.426637290096
K55210BU2385,2022-09-30,1021.9724258649092,994.7174363016281
K55210BU2385,2022-10-31,1023.1785667215814,995.9235771583004
K55210BU2385,2022-11-30,1056.022710049423,1027.458355642514
K55210BU2385,2022-12-31,1034.4426465969932,1005.8782921900843
K55210BU2385,2023-01-31,1087.3823723228993,1058.8180179159904
K55210BU2385,2023-02-28,1071.5169810543655,1041.612199728136
K55210BU2385,2023-03-31,1086.7329118616142,1056.8281305353846
K55210BU2385,2023-04-30,1100.247874794069,1070.3430934678395
K55210BU2385,2023-05-31,1106.9589662273474,1075.6746937028797
K55210BU2385,2023-06-30,1126.35,1095.0657274755322
K55210BU2385,2023-07-31,1137.112487644151,1105.8282151196834
K55210BU2385,2023-08-31,1132.751824546952,1100.053030880764
K55210BU2385,2023-09-30,1104.2547001889716,1071.5559065227835
K55210BU2385,2023-10-31,1074.393163097199,1041.694369431011
K55210BU2385,2023-11-30,1139.8031095551892,1105.7012678846168
K55210BU2385,2023-12-31,1186.0413205781038,1151.9394789075313
K55210BU2385,2024-01-31,1189.440444810543,1155.338603139971
K55210BU2385,2024-02-29,1205.955296540362,1170.3538026048036
K55210BU2385,2024-03-31,1233.4761835873144,1197.874689651756
K55210BU2385,2024-04-30,1219.0372858319602,1183.4357918964017
K55210BU2385,2024-05-31,1243.7167833607907,1206.5714961788965
K55210BU2385,2024-06-30,1271.5086303729217,1234.3633431910275
K55210BU2385,2024-07-31,1286.673953871499,1249.5286666896047
K55210BU2385,2024-08-31,1295.2366560822659,1256.4785630681577
K55210BU2385,2024-09-30,1307.1783484349255,1268.4202554208173
K55210BU2385,2024-10-31,1309.497850082372,1270.7397570682638
K55210BU2385,2024-11-30,1332.2608593749997,1291.848500975638
K55210BU2385,2024-12-31,1336.1257289950574,1295.7133705956958
K55210BU2385,2025-01-31,1342.9914538714988,1302.5790954721372
K55206C95800,2018-07-31,954.5671102349268,953.4236858133643
K55206C95800,2018-08-31,960.771796451454,959.6283720298915
K55206C95800,2018-09-30,955.4117574961044,954.2683330745419
K55206C95800,2018-10-31,885.6473648759652,883.4403755663802
K55206C95800,2018-11-30,899.1067611302776,896.8997718206926
K55206C95800,2018-12-31,859.2058559224578,856.9988666128728
K55206C95800,2019-01-31,912.184330540496,908.8887790507883
K55206C95800,2019-02-28,941.1077139806144,937.8121624909068
K55206C95800,2019-03-31,940.4633811812058,937.1678296914981
K55206C95800,2019-04-30,968.0265064892392,963.571408293625
K55206C95800,2019-05-31,939.866776737309,935.4116785416949
K55206C95800,2019-06-30,964.1879896550522,959.7328914594381
K55206C95800,2019-07-31,983.1086668309512,977.4766869222152
K55206C95800,2019-08-31,968.7470506950295,963.1150707862936
K55206C95800,2019-09-30,987.499675538032,981.867695629296
K55206C95800,2019-10-31,992.4634245112536,985.6430098318702
K55206C95800,2019-11-30,1013.711491780639,1006.8910771012556
K55206C95800,2019-12-31,1030.2642820765566,1023.4438673971732
K55206C95800,2020-01-31,1038.28264580253,1030.219457873214
K55206C95800,2020-02-29,1014.7078212019467,1006.6446332726306
K55206C95800,2020-03-31,884.5973410547068,876.5341531253907
K55206C95800,2020-04-30,938.7753883412736,929.5914276224705
K55206C95800,2020-05-31,976.8443201700345,967.6603594512314
K55206C95800,2020-06-30,984.5405174963036,975.3565567775005
K55206C95800,2020-07-31,1031.6006760308856,1021.1864717807306
K55206C95800,2020-08-31,1054.2239165434532,1043.8097122932984
K55206C95800,2020-09-30,1023.6469765285088,1013.2327722783539
K55206C95800,2020-10-31,1030.6984561492764,1019.0529018280067
K55206C95800,2020-11-30,1098.13400361426,1086.4884492929905
K55206C95800,2020-12-31,1130.11200180713,1118.4664474858603
K55206C95800,2021-01-31,1173.1902518247318,1160.145993722679
K55206C95800,2021-02-28,1188.551757346755,1175.507499244702
K55206C95800,2021-03-31,1190.345186462954,1177.300928360901
K55206C95800,2021-04-30,1222.705011499918,1208.2000172650748
K55206C95800,2021-05-31,1227.764217184163,1213.2592229493198
K55206C95800,2021-06-30,1245.6146221455565,1231.1096279107132
K55206C95800,2021-07-31,1256.6428552909888,1240.6345895348732
K55206C95800,2021-08-31,1275.9698562510268,1259.9615904949112
K55206C95800,2021-09-30,1245.9964489896502,1229.9881832335345
K55206C95800,2021-10-31,1273.1180870091998,1255.5877853484856
K55206C95800,2021-11-30,1267.5696656809594,1250.039364020245
K55206C95800,2021-12-31,1295.4430252998193,1277.912723639105
K55206C95800,2022-01-31,1226.067551126939,1207.057482667401
K55206C95800,2022-02-28,1206.6682840479712,1187.6582155884332
K55206C95800,2022-03-31,1247.523756366026,1228.513687906488
K55206C95800,2022-04-30,1177.679274119024,1157.2498019538295
K55206C95800,2022-05-31,1175.644852965336,1155.2153808001415
K55206C95800,2022-06-30,1111.7843132906194,1091.3548411254249
K55206C95800,2022-07-31,1142.8858453186374,1121.091412221624
K55206C95800,2022-08-31,1145.575988992936,1123.7815558959228
K55206C95800,2022-09-30,1077.1335271890916,1055.3390940920785
K55206C95800,2022-10-31,1081.1427090520783,1058.0541629486042
K55206C95800,2022-11-30,1103.765949564646,1080.677403461172
K55206C95800,2022-12-31,1080.5461046081814,1057.4575585047073
K55206C95800,2023-01-31,1133.0711598488583,1108.6395760054274
K55206C95800,2023-02-28,1111.497943157549,1087.066359314118
K55206C95800,2023-03-31,1121.616354526039,1097.1847706826081
K55206C95800,2023-04-30,1132.8889243096312,1107.1022804351828
K55206C95800,2023-05-31,1140.421326597667,1114.6346827232187
K55206C95800,2023-06-30,1162.09,1136.3033561255515
K55206C95800,2023-07-31,1173.4493486117958,1146.259726660556
K55206C95800,2023-08-31,1168.485599638574,1141.2959776873342
K55206C95800,2023-09-30,1139.7587447211513,1112.5691227699115
K55206C95800,2023-10-31,1105.2932569410218,1076.7703415800063
K55206C95800,2023-11-30,1166.2900952850337,1137.7671799240181
K55206C95800,2023-12-31,1213.6713354839674,1185.1484201229518
K55206C95800,2024-01-31,1229.0051544274684,1199.014820137657
K55206C95800,2024-02-29,1246.6646459668143,1216.6743116770028
K55206C95800,2024-03-31,1274.3590242525054,1244.368689962694
K55206C95800,2024-04-30,1257.3557976014456,1225.8545923058
K55206C95800,2024-05-31,1279.501754558896,1248.0005492632504
K55206C95800,2024-06-30,1315.0174363148487,1283.5162310192031
K55206C95800,2024-07-31,1323.9845818958436,1290.9002188654824
K55206C95800,2024-08-31,1325.5242062671905,1292.4398432368293
K55206C95800,2024-09-30,1343.075924100542,1309.9915610701808
K55206C95800,2024-10-31,1353.6716190241498,1318.9694505989812
K55206C95800,2024-11-30,1374.1381344720307,1339.4359660468622
