ticker,date,price,price_after_fees
K55306CV9946,2022-02-28,1152.5,1125.7
K55306CV9946,2022-03-31,1190.4,1163.6
K55306CV9946,2022-05-31,1138.9,1109.4
K55306CV9946,2022-06-30,1054.7,1025.2
K55306CV9946,2022-08-31,1045.9,1013.9
K55306CV9946,2022-09-30,1085.2,1053.2
K55306CV9946,2022-10-31,1065.0,1030.4
K55306CV9946,2022-11-30,1075.0,1040.4
K55306CV9946,2023-01-31,1007.6,970.6
K55306CV9946,2023-02-28,1016.8,979.8
K55306CV9946,2023-03-31,1012.0,975.0
K55306CV9946,2023-05-31,1001.6,962.2
K55306CV9946,2023-06-30,1023.3,983.9
K55306CV9946,2023-07-31,1044.1,1002.2
K55306CV9946,2023-08-31,1026.1,984.2
K55306CV9946,2023-10-31,916.9,872.8
K55306CV9946,2023-11-30,1005.7,961.6
K55306CV9946,2024-01-31,1089.3,1042.6
K55306CV9946,2024-02-29,1137.3,1090.6
K55306CV9946,2024-04-30,1103.0,1053.7
K55306CV9946,2024-05-31,1173.3,1124.0
K55306CV9946,2024-07-31,1151.2,1099.1
K55306CV9946,2024-09-30,1118.1,1066.0
K55306CV9946,2024-10-31,1132.5,1077.7
K55306CV9946,2024-12-31,1124.6,1069.8
K55306CV9946,2025-01-31,1137.0,1079.5
K55306CV9946,2025-02-28,1130.9,1073.4
K55306CV9946,2025-03-31,1096.5,1039.0
K55105BH1010,2016-11-30,996.9,993.9
K55105BH1010,2017-01-31,1038.2,1035.2
K55105BH1010,2017-02-28,1033.1,1027.1
K55105BH1010,2017-03-31,1054.9,1048.9
K55105BH1010,2017-05-31,1095.0,1085.7
K55105BH1010,2017-06-30,1123.7,1114.4
K55105BH1010,2017-07-31,1130.6,1121.3
K55105BH1010,2017-08-31,1130.0,1117.4
K55105BH1010,2017-10-31,1180.6,1168.0
K55105BH1010,2017-11-30,1157.3,1141.3
K55105BH1010,2018-01-31,1274.1,1258.1
K55105BH1010,2018-02-28,1267.7,1247.9
K55105BH1010,2018-04-30,1213.1,1193.3
K55105BH1010,2018-05-31,1184.2,1160.9
K55105BH1010,2018-07-31,1133.8,1110.5
K55105BH1010,2018-08-31,1117.2,1090.6
K55105BH1010,2018-10-31,1032.3,1005.7
K55105BH1010,2018-11-30,1051.2,1021.5
K55105BH1010,2018-12-31,1034.1,1004.4
K55105BH1010,2019-01-31,1097.4,1067.7
K55105BH1010,2019-02-28,1105.6,1072.6
K55105BH1010,2019-04-30,1142.2,1109.2
K55105BH1010,2019-05-31,1121.8,1085.5
K55105BH1010,2019-07-31,1177.6,1141.3
K55105BH1010,2019-09-30,1143.3,1103.5
K55105BH1010,2019-10-31,1131.7,1091.9
K55105BH1010,2019-12-31,1100.5,1057.4
K55105BH1010,2020-01-31,1079.1,1036.0
K55105BH1010,2020-03-31,837.7,791.6
K55105BH1010,2020-06-30,998.2,949.2
K55105BH1010,2020-07-31,1231.5,1182.5
K55105BH1010,2020-08-31,1244.7,1192.0
K55105BH1010,2020-11-30,1251.2,1194.8
K55105BH1010,2020-12-31,1243.2,1186.8
K55105BH1010,2021-03-31,1320.4,1260.1
K55105BH1010,2021-04-30,1322.2,1261.9
K55105BH1010,2021-05-31,1337.0,1272.8
K55105BH1010,2021-06-30,1322.4,1258.2
K55105BH1010,2021-08-31,1353.4,1285.2
K55105BH1010,2021-09-30,1323.3,1255.1
K55105BH1010,2021-11-30,1297.4,1225.3
K55105BH1010,2021-12-31,1285.6,1213.5
K55105BH1010,2022-02-28,1282.7,1206.8
K55105BH1010,2022-03-31,1300.1,1224.2
K55105BH1010,2022-05-31,1284.3,1204.6
K55105BH1010,2022-06-30,1247.4,1167.7
K55105BH1010,2022-08-31,1338.5,1254.8
K55105BH1010,2022-09-30,1326.0,1242.3
K55105BH1010,2022-10-31,1321.1,1237.4
K55105BH1010,2022-11-30,1303.0,1215.5
K55105BH1010,2023-01-31,1296.9,1209.4
K55105BH1010,2023-02-28,1321.9,1230.5
K55105BH1010,2023-03-31,1332.6,1241.2
K55105BH1010,2023-05-31,1355.8,1260.4
K55105BH1010,2023-06-30,1313.2,1217.8
K55105BH1010,2023-07-31,1348.2,1252.8
K55105BH1010,2023-08-31,1352.3,1252.9
K55105BH1010,2023-10-31,1272.1,1172.7
K55105BH1010,2023-11-30,1264.5,1161.3
K55105BH1010,2024-01-31,1348.1,1244.9
K55105BH1010,2024-02-29,1386.6,1279.3
K55105BH1010,2024-04-30,1431.9,1324.6
K55105BH1010,2024-05-31,1482.1,1370.4
K55105BH1010,2024-07-31,1564.0,1452.3
K55105BH1010,2024-09-30,1682.9,1566.5
K55105BH1010,2024-10-31,1677.9,1561.5
K55105BH1010,2024-12-31,1804.9,1683.4
K55105BH1010,2025-01-31,1766.5,1645.0
K55105BH1010,2025-02-28,1773.3,1646.5
K55105BH1010,2025-03-31,1786.2,1659.4
K55301BM7459,2017-03-31,952.4,950.7
K55301BM7459,2017-05-31,998.5,996.8
K55301BM7459,2017-06-30,1016.3,1012.8
K55301BM7459,2017-07-31,1028.6,1025.1
K55301BM7459,2017-08-31,1022.7,1019.2
K55301BM7459,2017-10-31,1063.6,1058.3
K55301BM7459,2017-11-30,1077.9,1072.6
K55301BM7459,2018-01-31,1123.8,1116.6
K55301BM7459,2018-02-28,1103.4,1096.2
K55301BM7459,2018-04-30,1075.3,1066.2
K55301BM7459,2018-05-31,1082.4,1073.3
K55301BM7459,2018-07-31,1098.6,1087.6
K55301BM7459,2018-08-31,1096.9,1085.9
K55301BM7459,2018-10-31,1017.3,1004.4
K55301BM7459,2018-11-30,1031.8,1018.9
K55301BM7459,2018-12-31,979.8,965.1
K55301BM7459,2019-01-31,1024.2,1009.5
K55301BM7459,2019-02-28,1065.3,1050.6
K55301BM7459,2019-04-30,1112.9,1096.3
K55301BM7459,2019-05-31,1084.8,1068.2
K55301BM7459,2019-07-31,1135.3,1116.7
K55301BM7459,2019-09-30,1130.4,1109.8
K55301BM7459,2019-10-31,1139.9,1119.3
K55301BM7459,2019-12-31,1194.5,1171.8
K55301BM7459,2020-01-31,1204.0,1181.3
K55301BM7459,2020-03-31,1028.0,1003.5
K55301BM7459,2020-06-30,1188.6,1162.0
K55301BM7459,2020-07-31,1254.4,1227.8
K55301BM7459,2020-08-31,1308.9,1282.3
K55301BM7459,2020-11-30,1334.3,1305.5
K55301BM7459,2020-12-31,1376.1,1344.9
K55301BM7459,2021-03-31,1464.0,1430.2
K55301BM7459,2021-04-30,1503.0,1469.2
K55301BM7459,2021-05-31,1508.1,1474.3
K55301BM7459,2021-06-30,1531.8,1495.2
K55301BM7459,2021-08-31,1558.0,1521.4
K55301BM7459,2021-09-30,1530.8,1491.5
K55301BM7459,2021-11-30,1560.5,1521.2
K55301BM7459,2021-12-31,1585.6,1543.5
K55301BM7459,2022-02-28,1460.6,1418.5
K55301BM7459,2022-03-31,1514.0,1469.3
K55301BM7459,2022-05-31,1420.0,1375.3
K55301BM7459,2022-06-30,1372.2,1325.0
K55301BM7459,2022-08-31,1418.1,1370.9
K55301BM7459,2022-09-30,1358.0,1308.4
K55301BM7459,2022-10-31,1361.1,1311.5
K55301BM7459,2022-11-30,1377.9,1328.3
K55301BM7459,2023-01-31,1387.6,1335.7
K55301BM7459,2023-02-28,1381.7,1329.8
K55301BM7459,2023-03-31,1384.3,1329.9
K55301BM7459,2023-05-31,1430.7,1376.3
K55301BM7459,2023-06-30,1455.4,1398.4
K55301BM7459,2023-07-31,1472.6,1415.6
K55301BM7459,2023-08-31,1464.3,1407.3
K55301BM7459,2023-10-31,1384.9,1325.4
K55301BM7459,2023-11-30,1467.4,1407.9
K55301BM7459,2024-01-31,1554.5,1492.3
K55301BM7459,2024-02-29,1596.8,1534.6
K55301BM7459,2024-04-30,1627.4,1562.3
K55301BM7459,2024-05-31,1666.3,1601.2
K55301BM7459,2024-07-31,1691.5,1623.4
K55301BM7459,2024-09-30,1720.8,1649.6
K55301BM7459,2024-10-31,1746.2,1675.0
K55301BM7459,2024-12-31,1790.6,1716.3
K55301BM7459,2025-01-31,1812.8,1738.5
K55301BM7459,2025-02-28,1809.1,1734.8
K55301BM7459,2025-03-31,1762.5,1685.0
K55301BM7640,2017-03-31,943.0,941.5
K55301BM7640,2017-05-31,988.0,986.5
K55301BM7640,2017-06-30,1005.3,1002.2
K55301BM7640,2017-07-31,1015.6,1012.5
K55301BM7640,2017-08-31,1009.9,1006.8
K55301BM7640,2017-10-31,1048.3,1043.6
K55301BM7640,2017-11-30,1060.3,1055.6
K55301BM7640,2018-01-31,1101.2,1094.8
K55301BM7640,2018-02-28,1082.1,1075.7
K55301BM7640,2018-04-30,1056.7,1048.6
K55301BM7640,2018-05-31,1062.9,1054.8
K55301BM7640,2018-07-31,1078.1,1068.3
K55301BM7640,2018-08-31,1076.9,1067.1
K55301BM7640,2018-10-31,1004.0,992.5
K55301BM7640,2018-11-30,1017.6,1006.1
K55301BM7640,2018-12-31,970.3,957.3
K55301BM7640,2019-01-31,1011.6,998.6
K55301BM7640,2019-02-28,1049.5,1036.5
K55301BM7640,2019-04-30,1094.3,1079.6
K55301BM7640,2019-05-31,1068.7,1054.0
K55301BM7640,2019-07-31,1116.5,1100.0
K55301BM7640,2019-09-30,1112.8,1094.5
K55301BM7640,2019-10-31,1121.7,1103.4
K55301BM7640,2019-12-31,1172.3,1152.2
K55301BM7640,2020-01-31,1181.2,1161.1
K55301BM7640,2020-03-31,1016.5,994.7
K55301BM7640,2020-06-30,1165.9,1142.3
K55301BM7640,2020-07-31,1225.7,1202.1
K55301BM7640,2020-08-31,1273.5,1249.9
K55301BM7640,2020-11-30,1297.1,1271.5
K55301BM7640,2020-12-31,1334.4,1306.7
K55301BM7640,2021-03-31,1410.7,1380.7
K55301BM7640,2021-04-30,1445.3,1415.3
K55301BM7640,2021-05-31,1450.8,1420.8
K55301BM7640,2021-06-30,1471.4,1439.1
K55301BM7640,2021-08-31,1494.6,1462.3
K55301BM7640,2021-09-30,1470.8,1436.2
K55301BM7640,2021-11-30,1495.6,1461.0
K55301BM7640,2021-12-31,1518.1,1481.0
K55301BM7640,2022-02-28,1409.8,1372.7
K55301BM7640,2022-03-31,1454.1,1414.7
K55301BM7640,2022-05-31,1374.0,1334.6
K55301BM7640,2022-06-30,1329.1,1287.6
K55301BM7640,2022-08-31,1369.5,1328.0
K55301BM7640,2022-09-30,1314.1,1270.5
K55301BM7640,2022-10-31,1317.4,1273.8
K55301BM7640,2022-11-30,1333.5,1289.9
K55301BM7640,2023-01-31,1344.6,1298.9
K55301BM7640,2023-02-28,1343.4,1297.7
K55301BM7640,2023-03-31,1345.0,1297.2
K55301BM7640,2023-05-31,1385.3,1337.5
K55301BM7640,2023-06-30,1406.7,1356.6
K55301BM7640,2023-07-31,1419.3,1369.2
K55301BM7640,2023-08-31,1414.1,1364.0
K55301BM7640,2023-10-31,1343.4,1291.1
K55301BM7640,2023-11-30,1415.8,1363.5
K55301BM7640,2024-01-31,1493.9,1439.3
K55301BM7640,2024-02-29,1530.7,1476.1
K55301BM7640,2024-04-30,1559.3,1502.2
K55301BM7640,2024-05-31,1594.5,1537.4
K55301BM7640,2024-07-31,1619.7,1560.0
K55301BM7640,2024-09-30,1643.5,1581.1
K55301BM7640,2024-10-31,1664.6,1602.2
K55301BM7640,2024-12-31,1700.1,1635.0
K55301BM7640,2025-01-31,1720.1,1655.0
K55301BM7640,2025-02-28,1720.4,1655.3
K55301BM7640,2025-03-31,1681.3,1613.5
K55213C51049,2018-04-30,1013.8,1012.5
K55213C51049,2018-05-31,1018.5,1017.2
K55213C51049,2018-07-31,1052.8,1050.1
K55213C51049,2018-08-31,1052.3,1049.6
K55213C51049,2018-10-31,990.2,986.2
K55213C51049,2018-11-30,993.5,989.5
K55213C51049,2018-12-31,943.5,939.5
K55213C51049,2019-01-31,999.1,993.8
K55213C51049,2019-02-28,1029.5,1024.2
K55213C51049,2019-04-30,1069.1,1062.5
K55213C51049,2019-05-31,1049.2,1042.6
K55213C51049,2019-07-31,1091.4,1083.3
K55213C51049,2019-09-30,1096.1,1088.0
K55213C51049,2019-10-31,1095.5,1086.0
K55213C51049,2019-12-31,1133.9,1124.4
K55213C51049,2020-01-31,1148.8,1137.8
K55213C51049,2020-03-31,980.8,969.8
K55213C51049,2020-06-30,1094.5,1082.2
K55213C51049,2020-07-31,1145.8,1132.0
K55213C51049,2020-08-31,1175.6,1161.8
K55213C51049,2020-11-30,1198.3,1183.0
K55213C51049,2020-12-31,1229.6,1214.3
K55213C51049,2021-03-31,1299.3,1282.4
K55213C51049,2021-04-30,1325.3,1306.7
K55213C51049,2021-05-31,1330.8,1312.2
K55213C51049,2021-06-30,1354.9,1336.3
K55213C51049,2021-08-31,1381.0,1360.6
K55213C51049,2021-09-30,1370.5,1350.1
K55213C51049,2021-11-30,1380.8,1358.6
K55213C51049,2021-12-31,1402.6,1380.4
K55213C51049,2022-02-28,1295.9,1272.0
K55213C51049,2022-03-31,1325.2,1301.3
K55213C51049,2022-05-31,1261.0,1235.4
K55213C51049,2022-06-30,1223.1,1197.5
K55213C51049,2022-08-31,1255.8,1228.6
K55213C51049,2022-09-30,1201.6,1174.4
K55213C51049,2022-10-31,1210.7,1181.9
K55213C51049,2022-11-30,1229.8,1201.0
K55213C51049,2023-01-31,1238.1,1207.7
K55213C51049,2023-02-28,1244.5,1214.1
K55213C51049,2023-03-31,1244.5,1214.1
K55213C51049,2023-05-31,1269.3,1237.3
K55213C51049,2023-06-30,1287.5,1255.5
K55213C51049,2023-07-31,1293.0,1259.3
K55213C51049,2023-08-31,1286.3,1252.6
K55213C51049,2023-10-31,1223.4,1188.1
K55213C51049,2023-11-30,1279.7,1244.4
K55213C51049,2024-01-31,1349.8,1312.7
K55213C51049,2024-02-29,1372.3,1335.2
K55213C51049,2024-04-30,1389.6,1350.7
K55213C51049,2024-05-31,1412.5,1373.6
K55213C51049,2024-07-31,1459.0,1418.3
K55213C51049,2024-09-30,1474.0,1433.3
K55213C51049,2024-10-31,1482.3,1439.6
K55213C51049,2024-12-31,1508.4,1465.7
K55213C51049,2025-01-31,1514.5,1469.9
K55213C51049,2025-02-28,1532.0,1487.4
K55213C51049,2025-03-31,1519.6,1475.0
K55301BM7731,2017-03-31,930.4,929.0
K55301BM7731,2017-05-31,969.1,967.7
K55301BM7731,2017-06-30,984.1,981.2
K55301BM7731,2017-07-31,993.9,991.0
K55301BM7731,2017-08-31,989.1,986.2
K55301BM7731,2017-10-31,1021.6,1017.2
K55301BM7731,2017-11-30,1032.7,1028.3
K55301BM7731,2018-01-31,1066.6,1060.6
K55301BM7731,2018-02-28,1049.2,1043.2
K55301BM7731,2018-04-30,1029.1,1021.5
K55301BM7731,2018-05-31,1033.5,1025.9
K55301BM7731,2018-07-31,1045.8,1036.7
K55301BM7731,2018-08-31,1044.4,1035.3
K55301BM7731,2018-10-31,982.7,972.0
K55301BM7731,2018-11-30,995.2,984.5
K55301BM7731,2018-12-31,955.4,943.2
K55301BM7731,2019-01-31,990.5,978.3
K55301BM7731,2019-02-28,1023.4,1011.2
K55301BM7731,2019-04-30,1062.6,1048.9
K55301BM7731,2019-05-31,1041.2,1027.5
K55301BM7731,2019-07-31,1082.8,1067.5
K55301BM7731,2019-09-30,1081.0,1064.0
K55301BM7731,2019-10-31,1088.9,1071.9
K55301BM7731,2019-12-31,1132.5,1113.8
K55301BM7731,2020-01-31,1140.5,1121.8
K55301BM7731,2020-03-31,994.7,974.5
K55301BM7731,2020-06-30,1121.9,1100.0
K55301BM7731,2020-07-31,1170.7,1148.8
K55301BM7731,2020-08-31,1205.3,1183.4
K55301BM7731,2020-11-30,1226.0,1202.3
K55301BM7731,2020-12-31,1254.9,1229.3
K55301BM7731,2021-03-31,1309.5,1281.9
K55301BM7731,2021-04-30,1336.0,1308.4
K55301BM7731,2021-05-31,1342.0,1314.4
K55301BM7731,2021-06-30,1357.3,1327.6
K55301BM7731,2021-08-31,1375.8,1346.1
K55301BM7731,2021-09-30,1358.1,1326.4
K55301BM7731,2021-11-30,1376.4,1344.7
K55301BM7731,2021-12-31,1396.0,1362.1
K55301BM7731,2022-02-28,1315.3,1281.4
K55301BM7731,2022-03-31,1345.4,1309.5
K55301BM7731,2022-05-31,1289.1,1253.2
K55301BM7731,2022-06-30,1249.3,1211.5
K55301BM7731,2022-08-31,1278.4,1240.6
K55301BM7731,2022-09-30,1231.8,1192.1
K55301BM7731,2022-10-31,1234.2,1194.5
K55301BM7731,2022-11-30,1248.6,1208.9
K55301BM7731,2023-01-31,1261.9,1220.4
K55301BM7731,2023-02-28,1259.9,1218.4
K55301BM7731,2023-03-31,1262.3,1218.8
K55301BM7731,2023-05-31,1289.3,1245.8
K55301BM7731,2023-06-30,1305.4,1260.0
K55301BM7731,2023-07-31,1313.0,1267.6
K55301BM7731,2023-08-31,1309.8,1264.4
K55301BM7731,2023-10-31,1257.9,1210.5
K55301BM7731,2023-11-30,1312.0,1264.6
K55301BM7731,2024-01-31,1371.2,1321.7
K55301BM7731,2024-02-29,1397.6,1348.1
K55301BM7731,2024-04-30,1419.6,1368.0
K55301BM7731,2024-05-31,1446.7,1395.1
K55301BM7731,2024-07-31,1469.4,1415.5
K55301BM7731,2024-09-30,1489.0,1432.8
K55301BM7731,2024-10-31,1503.2,1447.0
K55301BM7731,2024-12-31,1527.9,1469.4
K55301BM7731,2025-01-31,1543.8,1485.3
K55301BM7731,2025-02-28,1547.8,1489.3
K55301BM7731,2025-03-31,1519.3,1458.5
K55101BT4394,2017-08-31,988.4,987.2
K55101BT4394,2017-10-31,1015.5,1014.3
K55101BT4394,2017-11-30,1028.3,1025.8
K55101BT4394,2018-01-31,1089.5,1087.0
K55101BT4394,2018-02-28,1060.1,1056.3
K55101BT4394,2018-04-30,1038.6,1034.8
K55101BT4394,2018-05-31,1035.5,1030.5
K55101BT4394,2018-07-31,1041.1,1036.1
K55101BT4394,2018-08-31,1041.1,1034.8
K55101BT4394,2018-10-31,962.1,955.8
K55101BT4394,2018-11-30,970.1,962.6
K55101BT4394,2018-12-31,925.3,917.8
K55101BT4394,2019-01-31,984.1,976.6
K55101BT4394,2019-02-28,1015.4,1006.7
K55101BT4394,2019-04-30,1038.8,1030.1
K55101BT4394,2019-05-31,1014.9,1004.9
K55101BT4394,2019-07-31,1061.3,1051.3
K55101BT4394,2019-09-30,1056.9,1045.7
K55101BT4394,2019-10-31,1066.2,1055.0
K55101BT4394,2019-12-31,1109.8,1097.2
K55101BT4394,2020-01-31,1121.2,1108.6
K55101BT4394,2020-03-31,928.3,914.4
K55101BT4394,2020-06-30,1082.9,1067.7
K55101BT4394,2020-07-31,1136.8,1121.6
K55101BT4394,2020-08-31,1170.9,1154.3
K55101BT4394,2020-11-30,1231.6,1213.5
K55101BT4394,2020-12-31,1267.2,1249.1
K55101BT4394,2021-03-31,1294.3,1274.6
K55101BT4394,2021-04-30,1329.8,1310.1
K55101BT4394,2021-05-31,1334.1,1312.8
K55101BT4394,2021-06-30,1342.0,1320.7
K55101BT4394,2021-08-31,1361.4,1338.4
K55101BT4394,2021-09-30,1344.8,1321.8
K55101BT4394,2021-11-30,1338.5,1313.9
K55101BT4394,2021-12-31,1356.3,1331.7
K55101BT4394,2022-02-28,1248.8,1222.6
K55101BT4394,2022-03-31,1287.1,1260.9
K55101BT4394,2022-05-31,1207.9,1180.2
K55101BT4394,2022-06-30,1170.0,1142.3
K55101BT4394,2022-08-31,1187.9,1158.8
K55101BT4394,2022-09-30,1114.0,1084.9
K55101BT4394,2022-10-31,1135.3,1106.2
K55101BT4394,2022-11-30,1171.3,1140.8
K55101BT4394,2023-01-31,1188.7,1158.2
K55101BT4394,2023-02-28,1175.7,1143.7
K55101BT4394,2023-03-31,1179.4,1147.4
K55101BT4394,2023-05-31,1193.6,1160.2
K55101BT4394,2023-06-30,1216.5,1183.1
K55101BT4394,2023-07-31,1239.7,1206.3
K55101BT4394,2023-08-31,1220.0,1185.1
K55101BT4394,2023-10-31,1172.4,1137.5
K55101BT4394,2023-11-30,1226.8,1190.4
K55101BT4394,2024-01-31,1289.4,1253.0
K55101BT4394,2024-02-29,1313.5,1275.5
K55101BT4394,2024-04-30,1327.4,1289.4
K55101BT4394,2024-05-31,1348.3,1308.6
K55101BT4394,2024-07-31,1373.7,1334.0
K55101BT4394,2024-09-30,1403.0,1361.6
K55101BT4394,2024-10-31,1400.8,1359.4
K55101BT4394,2024-12-31,1412.8,1369.7
K55101BT4394,2025-01-31,1427.5,1384.4
K55101BT4394,2025-02-28,1440.4,1395.5
K55101BT4394,2025-03-31,1424.4,1379.5
K55105BS2072,2017-07-31,1001.6,1000.4
K55105BS2072,2017-08-31,995.2,994.0
K55105BS2072,2017-10-31,1017.9,1015.5
K55105BS2072,2017-11-30,1028.1,1025.7
K55105BS2072,2018-01-31,1070.9,1067.3
K55105BS2072,2018-02-28,1052.3,1048.7
K55105BS2072,2018-04-30,1028.5,1023.7
K55105BS2072,2018-05-31,1024.5,1019.7
K55105BS2072,2018-07-31,1043.9,1037.8
K55105BS2072,2018-08-31,1043.6,1037.5
K55105BS2072,2018-10-31,983.1,975.9
K55105BS2072,2018-11-30,995.4,988.2
K55105BS2072,2018-12-31,963.1,955.9
K55105BS2072,2019-01-31,998.9,990.5
K55105BS2072,2019-02-28,1030.4,1022.0
K55105BS2072,2019-04-30,1057.0,1047.4
K55105BS2072,2019-05-31,1031.3,1021.7
K55105BS2072,2019-07-31,1080.9,1070.0
K55105BS2072,2019-09-30,1071.6,1060.7
K55105BS2072,2019-10-31,1080.2,1068.0
K55105BS2072,2019-12-31,1119.1,1106.9
K55105BS2072,2020-01-31,1125.1,1111.6
K55105BS2072,2020-03-31,982.0,968.5
K55105BS2072,2020-06-30,1084.1,1069.4
K55105BS2072,2020-07-31,1132.2,1116.2
K55105BS2072,2020-08-31,1149.5,1133.5
K55105BS2072,2020-11-30,1184.7,1167.4
K55105BS2072,2020-12-31,1208.7,1191.4
K55105BS2072,2021-03-31,1227.6,1208.8
K55105BS2072,2021-04-30,1254.8,1234.6
K55105BS2072,2021-05-31,1268.2,1248.0
K55105BS2072,2021-06-30,1281.7,1261.5
K55105BS2072,2021-08-31,1305.1,1283.4
K55105BS2072,2021-09-30,1277.7,1256.0
K55105BS2072,2021-11-30,1288.6,1265.3
K55105BS2072,2021-12-31,1320.5,1297.2
K55105BS2072,2022-02-28,1214.3,1189.6
K55105BS2072,2022-03-31,1241.0,1216.3
K55105BS2072,2022-05-31,1167.0,1140.9
K55105BS2072,2022-06-30,1091.7,1065.6
K55105BS2072,2022-08-31,1111.0,1083.6
K55105BS2072,2022-09-30,1035.7,1008.3
K55105BS2072,2022-10-31,1052.0,1023.4
K55105BS2072,2022-11-30,1099.2,1070.6
K55105BS2072,2023-01-31,1139.6,1109.6
K55105BS2072,2023-02-28,1112.2,1082.2
K55105BS2072,2023-03-31,1126.3,1096.3
K55105BS2072,2023-05-31,1144.4,1113.1
K55105BS2072,2023-06-30,1166.3,1135.0
K55105BS2072,2023-07-31,1184.3,1151.6
K55105BS2072,2023-08-31,1171.5,1138.8
K55105BS2072,2023-10-31,1101.3,1067.3
K55105BS2072,2023-11-30,1171.0,1137.0
K55105BS2072,2024-01-31,1229.5,1194.1
K55105BS2072,2024-02-29,1248.1,1212.7
K55105BS2072,2024-04-30,1252.7,1215.8
K55105BS2072,2024-05-31,1269.6,1232.7
K55105BS2072,2024-07-31,1296.4,1258.0
K55105BS2072,2024-09-30,1344.6,1306.2
K55105BS2072,2024-10-31,1334.9,1294.9
K55105BS2072,2024-12-31,1332.9,1292.9
K55105BS2072,2025-01-31,1352.4,1310.8
K55105BS2072,2025-02-28,1358.1,1316.5
K55105BS2072,2025-03-31,1330.6,1289.0
K55213C51262,2018-04-30,1009.9,1008.6
K55213C51262,2018-05-31,1014.6,1013.3
K55213C51262,2018-07-31,1044.5,1041.8
K55213C51262,2018-08-31,1044.9,1042.2
K55213C51262,2018-10-31,990.4,986.4
K55213C51262,2018-11-30,993.0,989.0
K55213C51262,2018-12-31,950.9,946.9
K55213C51262,2019-01-31,1000.1,994.9
K55213C51262,2019-02-28,1027.9,1022.7
K55213C51262,2019-04-30,1063.5,1056.9
K55213C51262,2019-05-31,1048.5,1041.9
K55213C51262,2019-07-31,1087.2,1079.2
K55213C51262,2019-09-30,1092.3,1084.3
K55213C51262,2019-10-31,1091.3,1081.8
K55213C51262,2019-12-31,1124.5,1115.0
K55213C51262,2020-01-31,1138.6,1127.7
K55213C51262,2020-03-31,997.8,986.9
K55213C51262,2020-06-30,1101.1,1088.8
K55213C51262,2020-07-31,1146.8,1133.0
K55213C51262,2020-08-31,1171.3,1157.5
K55213C51262,2020-11-30,1188.9,1173.7
K55213C51262,2020-12-31,1215.6,1200.4
K55213C51262,2021-03-31,1266.2,1249.3
K55213C51262,2021-04-30,1288.9,1270.4
K55213C51262,2021-05-31,1295.1,1276.6
K55213C51262,2021-06-30,1314.8,1296.3
K55213C51262,2021-08-31,1338.4,1318.1
K55213C51262,2021-09-30,1328.1,1307.8
K55213C51262,2021-11-30,1334.6,1312.6
K55213C51262,2021-12-31,1352.1,1330.1
K55213C51262,2022-02-28,1259.3,1235.6
K55213C51262,2022-03-31,1279.3,1255.6
K55213C51262,2022-05-31,1222.8,1197.5
K55213C51262,2022-06-30,1186.3,1161.0
K55213C51262,2022-08-31,1213.4,1186.6
K55213C51262,2022-09-30,1160.5,1133.7
K55213C51262,2022-10-31,1166.5,1138.1
K55213C51262,2022-11-30,1186.8,1158.4
K55213C51262,2023-01-31,1198.2,1168.3
K55213C51262,2023-02-28,1198.3,1168.4
K55213C51262,2023-03-31,1201.3,1171.4
K55213C51262,2023-05-31,1217.5,1186.0
K55213C51262,2023-06-30,1233.3,1201.8
K55213C51262,2023-07-31,1235.2,1202.1
K55213C51262,2023-08-31,1229.5,1196.4
K55213C51262,2023-10-31,1176.2,1141.6
K55213C51262,2023-11-30,1225.5,1190.9
K55213C51262,2024-01-31,1285.5,1249.2
K55213C51262,2024-02-29,1300.9,1264.6
K55213C51262,2024-04-30,1311.9,1273.9
K55213C51262,2024-05-31,1331.6,1293.6
K55213C51262,2024-07-31,1372.6,1332.8
K55213C51262,2024-09-30,1391.5,1351.7
K55213C51262,2024-10-31,1390.7,1349.1
K55213C51262,2024-12-31,1406.9,1365.3
K55213C51262,2025-01-31,1412.5,1369.1
K55213C51262,2025-02-28,1429.8,1386.4
K55213C51262,2025-03-31,1419.2,1375.8
K55301BM8051,2017-03-31,915.6,914.3
K55301BM8051,2017-05-31,945.4,944.1
K55301BM8051,2017-06-30,957.1,954.4
K55301BM8051,2017-07-31,963.8,961.1
K55301BM8051,2017-08-31,961.2,958.5
K55301BM8051,2017-10-31,982.5,978.4
K55301BM8051,2017-11-30,989.7,985.6
K55301BM8051,2018-01-31,1010.8,1005.3
K55301BM8051,2018-02-28,997.8,992.3
K55301BM8051,2018-04-30,985.0,978.0
K55301BM8051,2018-05-31,987.1,980.1
K55301BM8051,2018-07-31,995.4,987.0
K55301BM8051,2018-08-31,995.1,986.7
K55301BM8051,2018-10-31,954.2,944.4
K55301BM8051,2018-11-30,963.6,953.8
K55301BM8051,2018-12-31,938.5,927.3
K55301BM8051,2019-01-31,964.0,952.8
K55301BM8051,2019-02-28,987.4,976.2
K55301BM8051,2019-04-30,1017.5,1004.9
K55301BM8051,2019-05-31,1004.9,992.3
K55301BM8051,2019-07-31,1037.8,1023.7
K55301BM8051,2019-09-30,1039.2,1023.6
K55301BM8051,2019-10-31,1045.6,1030.0
K55301BM8051,2019-12-31,1077.3,1060.1
K55301BM8051,2020-01-31,1084.1,1066.9
K55301BM8051,2020-03-31,968.9,950.3
K55301BM8051,2020-06-30,1066.5,1046.4
