ticker,date,price,price_after_fees
K55234DF2657,2025-01-31,1162.4,1146.6
K55234DF2657,2025-02-28,1181.0,1164.0
K55234DF2459,2021-04-30,1010.6,1009.6
K55234DF2459,2021-05-31,1019.6,1018.6
K55234DF2459,2021-06-30,1036.2,1035.2
K55234DF2459,2021-07-31,1052.4,1050.3
K55234DF2459,2021-08-31,1072.2,1070.1
K55234DF2459,2021-09-30,1056.8,1054.7
K55234DF2459,2021-10-31,1072.0,1068.8
K55234DF2459,2021-11-30,1073.6,1070.4
K55234DF2459,2021-12-31,1092.4,1089.2
K55234DF2459,2022-01-31,1046.8,1042.5
K55234DF2459,2022-02-28,1031.6,1027.3
K55234DF2459,2022-03-31,1056.6,1052.3
K55234DF2459,2022-04-30,1017.1,1012.9
K55234DF2459,2022-05-31,1008.8,1003.5
K55234DF2459,2022-06-30,973.8,968.5
K55234DF2459,2022-07-31,1002.3,997.0
K55234DF2459,2022-08-31,1009.6,1003.3
K55234DF2459,2022-09-30,977.8,971.5
K55234DF2459,2022-10-31,981.1,974.8
K55234DF2459,2022-11-30,988.3,980.9
K55234DF2459,2022-12-31,950.0,942.6
K55234DF2459,2023-01-31,989.8,982.4
K55234DF2459,2023-02-28,995.3,986.9
K55234DF2459,2023-03-31,1003.4,995.0
K55234DF2459,2023-04-30,1027.4,1019.0
K55234DF2459,2023-05-31,1025.9,1016.5
K55234DF2459,2023-06-30,1042.4,1033.0
K55234DF2459,2023-07-31,1039.8,1030.4
K55234DF2459,2023-08-31,1047.7,1037.2
K55234DF2459,2023-09-30,1026.1,1015.7
K55234DF2459,2023-10-31,995.6,985.1
K55234DF2459,2023-11-30,1038.1,1026.6
K55234DF2459,2023-12-31,1082.2,1070.7
K55234DF2459,2024-01-31,1097.3,1085.8
K55234DF2459,2024-02-29,1108.6,1096.0
K55234DF2459,2024-03-31,1135.9,1123.3
K55234DF2459,2024-04-30,1124.1,1111.5
K55234DF2459,2024-05-31,1143.0,1129.2
K55234DF2459,2024-06-30,1165.2,1151.4
K55234DF2459,2024-07-31,1173.3,1159.5
K55234DF2459,2024-08-31,1179.9,1164.9
K55234DF2459,2024-09-30,1196.8,1181.8
K55234DF2459,2024-10-31,1205.9,1190.9
K55234DF2459,2024-11-30,1214.5,1198.3
K55234DF2459,2024-12-31,1231.3,1215.1
K55234DF2459,2025-01-31,1230.6,1214.4
K55234DF2459,2025-02-28,1249.7,1232.2
K55301BU6139,2017-09-30,929.3,927.9
K55301BU6139,2017-10-31,953.3,951.9
K55301BU6139,2017-11-30,964.4,963.0
K55301BU6139,2017-12-31,962.8,960.0
K55301BU6139,2018-01-31,1001.6,998.8
K55301BU6139,2018-02-28,984.3,981.5
K55301BU6139,2018-03-31,954.7,950.5
K55301BU6139,2018-04-30,961.2,956.9
K55301BU6139,2018-05-31,966.8,962.5
K55301BU6139,2018-06-30,963.1,957.4
K55301BU6139,2018-07-31,980.7,975.0
K55301BU6139,2018-08-31,979.7,974.0
K55301BU6139,2018-09-30,971.4,964.2
K55301BU6139,2018-10-31,913.4,906.2
K55301BU6139,2018-11-30,925.8,918.6
K55301BU6139,2018-12-31,882.8,874.3
K55301BU6139,2019-01-31,920.4,911.9
K55301BU6139,2019-02-28,955.0,946.5
K55301BU6139,2019-03-31,964.9,954.9
K55301BU6139,2019-04-30,995.8,985.9
K55301BU6139,2019-05-31,972.5,962.6
K55301BU6139,2019-06-30,997.1,985.7
K55301BU6139,2019-07-31,1016.0,1004.6
K55301BU6139,2019-08-31,997.3,985.9
K55301BU6139,2019-09-30,1012.7,999.8
K55301BU6139,2019-10-31,1020.9,1008.0
K55301BU6139,2019-11-30,1046.3,1033.3
K55301BU6139,2019-12-31,1067.1,1052.6
K55301BU6139,2020-01-31,1075.1,1060.6
K55301BU6139,2020-02-29,1053.8,1039.2
K55301BU6139,2020-03-31,925.3,909.4
K55301BU6139,2020-04-30,996.9,981.0
K55301BU6139,2020-05-31,1044.5,1028.6
K55301BU6139,2020-06-30,1061.4,1043.9
K55301BU6139,2020-07-31,1115.8,1098.3
K55301BU6139,2020-08-31,1159.4,1141.9
K55301BU6139,2020-09-30,1115.1,1095.9
K55301BU6139,2020-10-31,1124.3,1105.1
K55301BU6139,2020-11-30,1181.1,1161.9
K55301BU6139,2020-12-31,1215.0,1194.0
K55301BU6139,2021-01-31,1257.0,1236.0
K55301BU6139,2021-02-28,1290.2,1269.2
K55301BU6139,2021-03-31,1284.5,1261.6
K55301BU6139,2021-04-30,1316.1,1293.2
K55301BU6139,2021-05-31,1321.2,1298.3
K55301BU6139,2021-06-30,1339.9,1315.0
K55301BU6139,2021-07-31,1343.3,1318.3
K55301BU6139,2021-08-31,1361.1,1336.2
K55301BU6139,2021-09-30,1339.5,1312.6
K55301BU6139,2021-10-31,1367.1,1340.1
K55301BU6139,2021-11-30,1362.2,1335.3
K55301BU6139,2021-12-31,1382.8,1353.8
K55301BU6139,2022-01-31,1299.7,1270.7
K55301BU6139,2022-02-28,1284.3,1255.3
K55301BU6139,2022-03-31,1324.5,1293.5
K55301BU6139,2022-04-30,1265.8,1234.9
K55301BU6139,2022-05-31,1251.8,1220.8
K55301BU6139,2022-06-30,1210.8,1178.0
K55301BU6139,2022-07-31,1231.1,1198.3
K55301BU6139,2022-08-31,1247.7,1214.9
K55301BU6139,2022-09-30,1197.3,1162.7
K55301BU6139,2022-10-31,1200.4,1165.8
K55301BU6139,2022-11-30,1215.0,1180.4
K55301BU6139,2022-12-31,1175.7,1139.3
K55301BU6139,2023-01-31,1225.3,1188.9
K55301BU6139,2023-02-28,1224.2,1187.8
K55301BU6139,2023-03-31,1225.7,1187.5
K55301BU6139,2023-04-30,1240.6,1202.4
K55301BU6139,2023-05-31,1262.4,1224.2
K55301BU6139,2023-06-30,1282.0,1241.9
K55301BU6139,2023-07-31,1293.4,1253.3
K55301BU6139,2023-08-31,1288.9,1248.8
K55301BU6139,2023-09-30,1259.7,1217.7
K55301BU6139,2023-10-31,1224.4,1182.4
K55301BU6139,2023-11-30,1290.6,1248.6
K55301BU6139,2023-12-31,1335.9,1291.9
K55301BU6139,2024-01-31,1361.7,1317.7
K55301BU6139,2024-02-29,1395.6,1351.6
K55301BU6139,2024-03-31,1435.9,1389.8
K55301BU6139,2024-04-30,1421.5,1375.4
K55301BU6139,2024-05-31,1453.7,1407.6
K55301BU6139,2024-06-30,1492.6,1444.2
K55301BU6139,2024-07-31,1476.6,1428.2
K55301BU6139,2024-08-31,1476.6,1428.3
K55301BU6139,2024-09-30,1498.6,1448.0
K55301BU6139,2024-10-31,1517.9,1467.3
K55301BU6139,2024-11-30,1530.9,1480.3
K55301BU6139,2024-12-31,1550.3,1497.4
K55301BU6139,2025-01-31,1568.5,1515.6
K55301BU6139,2025-02-28,1568.9,1516.0
K55105BU1161,2017-08-31,995.2,994.2
K55105BU1161,2017-09-30,1007.0,1005.9
K55105BU1161,2017-10-31,1018.1,1017.1
K55105BU1161,2017-11-30,1028.3,1026.2
K55105BU1161,2017-12-31,1035.6,1033.5
K55105BU1161,2018-01-31,1071.3,1069.2
K55105BU1161,2018-02-28,1052.8,1050.7
K55105BU1161,2018-03-31,1027.3,1024.0
K55105BU1161,2018-04-30,1029.1,1025.9
K55105BU1161,2018-05-31,1025.1,1020.8
K55105BU1161,2018-06-30,1022.4,1018.1
K55105BU1161,2018-07-31,1044.6,1040.3
K55105BU1161,2018-08-31,1044.4,1039.0
K55105BU1161,2018-09-30,1037.1,1031.7
K55105BU1161,2018-10-31,983.9,978.5
K55105BU1161,2018-11-30,996.3,989.9
K55105BU1161,2018-12-31,964.0,957.6
K55105BU1161,2019-01-31,999.9,993.5
K55105BU1161,2019-02-28,1031.5,1024.0
K55105BU1161,2019-03-31,1042.1,1034.6
K55105BU1161,2019-04-30,1058.2,1050.7
K55105BU1161,2019-05-31,1032.6,1024.0
K55105BU1161,2019-06-30,1065.0,1056.4
K55105BU1161,2019-07-31,1082.3,1073.7
K55105BU1161,2019-08-31,1063.7,1054.0
K55105BU1161,2019-09-30,1073.2,1063.5
K55105BU1161,2019-10-31,1081.9,1072.2
K55105BU1161,2019-11-30,1100.3,1089.4
K55105BU1161,2019-12-31,1121.0,1110.1
K55105BU1161,2020-01-31,1126.9,1116.0
K55105BU1161,2020-02-29,1100.3,1088.3
K55105BU1161,2020-03-31,983.6,971.6
K55105BU1161,2020-04-30,1039.6,1027.6
K55105BU1161,2020-05-31,1073.5,1060.4
K55105BU1161,2020-06-30,1086.1,1072.9
K55105BU1161,2020-07-31,1134.4,1121.2
K55105BU1161,2020-08-31,1151.7,1137.3
K55105BU1161,2020-09-30,1125.1,1110.7
K55105BU1161,2020-10-31,1123.3,1109.0
K55105BU1161,2020-11-30,1187.0,1171.4
K55105BU1161,2020-12-31,1211.3,1195.7
K55105BU1161,2021-01-31,1220.1,1204.5
K55105BU1161,2021-02-28,1234.9,1218.0
K55105BU1161,2021-03-31,1230.4,1213.5
K55105BU1161,2021-04-30,1257.6,1240.7
K55105BU1161,2021-05-31,1271.1,1252.9
K55105BU1161,2021-06-30,1284.8,1266.6
K55105BU1161,2021-07-31,1290.8,1272.6
K55105BU1161,2021-08-31,1308.4,1288.8
K55105BU1161,2021-09-30,1280.9,1261.3
K55105BU1161,2021-10-31,1306.3,1286.7
K55105BU1161,2021-11-30,1291.8,1270.9
K55105BU1161,2021-12-31,1323.9,1303.0
K55105BU1161,2022-01-31,1246.2,1225.3
K55105BU1161,2022-02-28,1217.5,1195.3
K55105BU1161,2022-03-31,1244.3,1222.1
K55105BU1161,2022-04-30,1164.0,1141.8
K55105BU1161,2022-05-31,1170.2,1146.8
K55105BU1161,2022-06-30,1094.9,1071.5
K55105BU1161,2022-07-31,1119.7,1096.3
K55105BU1161,2022-08-31,1114.3,1089.7
K55105BU1161,2022-09-30,1038.7,1014.1
K55105BU1161,2022-10-31,1055.2,1030.6
K55105BU1161,2022-11-30,1102.7,1076.9
K55105BU1161,2022-12-31,1087.1,1061.3
K55105BU1161,2023-01-31,1143.3,1117.5
K55105BU1161,2023-02-28,1115.7,1088.8
K55105BU1161,2023-03-31,1130.0,1103.1
K55105BU1161,2023-04-30,1143.9,1116.9
K55105BU1161,2023-05-31,1148.1,1120.0
K55105BU1161,2023-06-30,1170.2,1142.1
K55105BU1161,2023-07-31,1188.3,1160.2
K55105BU1161,2023-08-31,1175.4,1146.0
K55105BU1161,2023-09-30,1138.7,1109.3
K55105BU1161,2023-10-31,1105.1,1075.7
K55105BU1161,2023-11-30,1175.1,1144.5
K55105BU1161,2023-12-31,1230.0,1199.4
K55105BU1161,2024-01-31,1234.0,1203.4
K55105BU1161,2024-02-29,1252.6,1220.7
K55105BU1161,2024-03-31,1280.5,1248.6
K55105BU1161,2024-04-30,1257.4,1225.5
K55105BU1161,2024-05-31,1274.3,1241.1
K55105BU1161,2024-06-30,1295.9,1262.6
K55105BU1161,2024-07-31,1301.5,1268.3
K55105BU1161,2024-08-31,1326.0,1291.4
K55105BU1161,2024-09-30,1350.0,1315.4
K55105BU1161,2024-10-31,1340.3,1305.7
K55105BU1161,2024-11-30,1343.7,1307.7
K55105BU1161,2024-12-31,1338.5,1302.5
K55105BU1161,2025-01-31,1358.0,1322.0
K55105BU1161,2025-02-28,1363.8,1326.3
K55210BU2385,2017-08-31,933.4,932.2
K55210BU2385,2017-09-30,956.7,955.5
K55210BU2385,2017-10-31,959.1,957.9
K55210BU2385,2017-11-30,944.9,942.6
K55210BU2385,2017-12-31,952.1,949.8
K55210BU2385,2018-01-31,996.0,993.7
K55210BU2385,2018-02-28,972.2,969.9
K55210BU2385,2018-03-31,933.4,929.8
K55210BU2385,2018-04-30,948.0,944.4
K55210BU2385,2018-05-31,935.8,931.1
K55210BU2385,2018-06-30,946.1,941.3
K55210BU2385,2018-07-31,969.8,965.1
K55210BU2385,2018-08-31,961.3,955.4
K55210BU2385,2018-09-30,960.6,954.7
K55210BU2385,2018-10-31,914.7,908.8
K55210BU2385,2018-11-30,929.4,922.3
K55210BU2385,2018-12-31,888.1,881.0
K55210BU2385,2019-01-31,928.5,921.4
K55210BU2385,2019-02-28,962.5,954.2
K55210BU2385,2019-03-31,972.2,963.9
K55210BU2385,2019-04-30,1002.2,993.9
K55210BU2385,2019-05-31,985.6,976.1
K55210BU2385,2019-06-30,1009.7,1000.1
K55210BU2385,2019-07-31,1032.3,1022.8
K55210BU2385,2019-08-31,1020.2,1009.4
K55210BU2385,2019-09-30,1029.9,1019.1
K55210BU2385,2019-10-31,1026.3,1015.5
K55210BU2385,2019-11-30,1045.7,1033.6
K55210BU2385,2019-12-31,1057.0,1044.9
K55210BU2385,2020-01-31,1070.4,1058.3
K55210BU2385,2020-02-29,1055.1,1041.7
K55210BU2385,2020-03-31,919.1,905.7
K55210BU2385,2020-04-30,968.1,954.7
K55210BU2385,2020-05-31,1017.8,1003.2
K55210BU2385,2020-06-30,1018.5,1003.8
K55210BU2385,2020-07-31,1060.6,1045.9
K55210BU2385,2020-08-31,1075.2,1059.2
K55210BU2385,2020-09-30,1045.8,1029.8
K55210BU2385,2020-10-31,1030.7,1014.6
K55210BU2385,2020-11-30,1083.4,1066.0
K55210BU2385,2020-12-31,1095.2,1077.8
K55210BU2385,2021-01-31,1125.1,1107.7
K55210BU2385,2021-02-28,1137.8,1119.0
K55210BU2385,2021-03-31,1135.5,1116.7
K55210BU2385,2021-04-30,1147.7,1128.9
K55210BU2385,2021-05-31,1161.4,1141.2
K55210BU2385,2021-06-30,1173.2,1153.0
K55210BU2385,2021-07-31,1183.9,1163.7
K55210BU2385,2021-08-31,1199.0,1177.3
K55210BU2385,2021-09-30,1179.6,1157.9
K55210BU2385,2021-10-31,1193.8,1172.1
K55210BU2385,2021-11-30,1192.0,1168.8
K55210BU2385,2021-12-31,1214.9,1191.7
K55210BU2385,2022-01-31,1158.7,1135.5
K55210BU2385,2022-02-28,1142.4,1117.8
K55210BU2385,2022-03-31,1169.8,1145.2
K55210BU2385,2022-04-30,1109.7,1085.0
K55210BU2385,2022-05-31,1103.0,1077.0
K55210BU2385,2022-06-30,1060.2,1034.2
K55210BU2385,2022-07-31,1086.4,1060.4
K55210BU2385,2022-08-31,1080.0,1052.6
K55210BU2385,2022-09-30,1022.2,994.8
K55210BU2385,2022-10-31,1023.5,996.1
K55210BU2385,2022-11-30,1056.3,1027.6
K55210BU2385,2022-12-31,1034.8,1006.1
K55210BU2385,2023-01-31,1087.6,1058.9
K55210BU2385,2023-02-28,1071.7,1041.7
K55210BU2385,2023-03-31,1087.0,1057.0
K55210BU2385,2023-04-30,1100.5,1070.5
K55210BU2385,2023-05-31,1107.2,1075.8
K55210BU2385,2023-06-30,1126.4,1095.0
K55210BU2385,2023-07-31,1137.2,1105.8
K55210BU2385,2023-08-31,1132.8,1100.0
K55210BU2385,2023-09-30,1104.3,1071.5
K55210BU2385,2023-10-31,1074.4,1041.6
K55210BU2385,2023-11-30,1139.8,1105.6
K55210BU2385,2023-12-31,1186.1,1151.9
K55210BU2385,2024-01-31,1189.5,1155.3
K55210BU2385,2024-02-29,1206.1,1170.4
K55210BU2385,2024-03-31,1233.6,1197.9
K55210BU2385,2024-04-30,1219.0,1183.3
K55210BU2385,2024-05-31,1243.9,1206.6
K55210BU2385,2024-06-30,1271.1,1233.8
K55210BU2385,2024-07-31,1278.2,1240.9
K55210BU2385,2024-08-31,1286.9,1248.0
K55210BU2385,2024-09-30,1298.7,1259.8
K55210BU2385,2024-10-31,1301.0,1262.1
K55210BU2385,2024-11-30,1323.5,1283.0
K55210BU2385,2024-12-31,1327.5,1287.0
K55210BU2385,2025-01-31,1334.3,1293.8
K55210BU2385,2025-02-28,1340.0,1297.8
K55206C95800,2018-07-31,959.8,958.7
K55206C95800,2018-08-31,966.0,964.9
K55206C95800,2018-09-30,960.6,959.4
K55206C95800,2018-10-31,890.5,888.3
K55206C95800,2018-11-30,904.0,901.8
K55206C95800,2018-12-31,863.9,861.7
K55206C95800,2019-01-31,917.2,913.9
K55206C95800,2019-02-28,946.2,942.9
K55206C95800,2019-03-31,945.6,942.2
K55206C95800,2019-04-30,973.3,970.0
K55206C95800,2019-05-31,945.0,940.5
K55206C95800,2019-06-30,969.4,965.0
K55206C95800,2019-07-31,988.5,984.0
K55206C95800,2019-08-31,974.0,968.4
K55206C95800,2019-09-30,993.0,987.3
K55206C95800,2019-10-31,998.0,992.3
K55206C95800,2019-11-30,1019.3,1012.5
K55206C95800,2019-12-31,1035.9,1029.0
K55206C95800,2020-01-31,1043.9,1037.0
K55206C95800,2020-02-29,1020.3,1012.2
K55206C95800,2020-03-31,889.5,881.4
K55206C95800,2020-04-30,944.0,935.9
K55206C95800,2020-05-31,982.2,972.9
K55206C95800,2020-06-30,989.6,980.4
K55206C95800,2020-07-31,1036.9,1027.7
K55206C95800,2020-08-31,1059.8,1049.3
K55206C95800,2020-09-30,1029.1,1018.6
K55206C95800,2020-10-31,1036.2,1025.7
K55206C95800,2020-11-30,1103.8,1092.1
K55206C95800,2020-12-31,1136.0,1124.3
K55206C95800,2021-01-31,1179.3,1167.5
K55206C95800,2021-02-28,1194.6,1181.5
K55206C95800,2021-03-31,1196.5,1183.3
K55206C95800,2021-04-30,1229.0,1215.8
K55206C95800,2021-05-31,1234.2,1219.6
K55206C95800,2021-06-30,1250.3,1235.7
K55206C95800,2021-07-31,1261.4,1246.8
K55206C95800,2021-08-31,1280.8,1264.6
K55206C95800,2021-09-30,1250.7,1234.5
K55206C95800,2021-10-31,1277.9,1261.8
K55206C95800,2021-11-30,1272.3,1254.6
K55206C95800,2021-12-31,1300.3,1282.6
K55206C95800,2022-01-31,1230.8,1213.1
K55206C95800,2022-02-28,1211.2,1192.1
K55206C95800,2022-03-31,1252.2,1233.1
K55206C95800,2022-04-30,1182.0,1162.9
K55206C95800,2022-05-31,1180.0,1159.4
K55206C95800,2022-06-30,1114.9,1094.3
K55206C95800,2022-07-31,1146.1,1125.5
K55206C95800,2022-08-31,1148.7,1126.8
K55206C95800,2022-09-30,1080.0,1058.1
K55206C95800,2022-10-31,1084.1,1062.2
K55206C95800,2022-11-30,1106.8,1083.6
K55206C95800,2022-12-31,1083.6,1060.4
K55206C95800,2023-01-31,1136.2,1113.0
K55206C95800,2023-02-28,1114.5,1089.9
K55206C95800,2023-03-31,1124.8,1100.2
K55206C95800,2023-04-30,1136.1,1111.5
K55206C95800,2023-05-31,1143.8,1117.8
K55206C95800,2023-06-30,1162.1,1136.1
K55206C95800,2023-07-31,1173.5,1147.5
K55206C95800,2023-08-31,1168.5,1141.1
K55206C95800,2023-09-30,1140.0,1112.6
K55206C95800,2023-10-31,1105.4,1078.0
K55206C95800,2023-11-30,1166.4,1137.7
K55206C95800,2023-12-31,1213.9,1185.2
K55206C95800,2024-01-31,1229.0,1200.3
K55206C95800,2024-02-29,1246.7,1216.5
K55206C95800,2024-03-31,1274.6,1244.4
K55206C95800,2024-04-30,1257.5,1227.3
K55206C95800,2024-05-31,1279.6,1247.9
K55206C95800,2024-06-30,1307.9,1276.2
K55206C95800,2024-07-31,1317.0,1285.3
K55206C95800,2024-08-31,1318.4,1285.1
K55206C95800,2024-09-30,1335.8,1302.5
K55206C95800,2024-10-31,1346.4,1313.1
K55206C95800,2024-11-30,1366.7,1331.8
K55206C95800,2024-12-31,1373.8,1338.9
K55206C95800,2025-01-31,1383.1,1348.2
K55206C95800,2025-02-28,1385.0,1348.4
K55210BU2435,2017-08-31,927.7,926.0
K55210BU2435,2017-09-30,960.5,958.8
K55210BU2435,2017-10-31,968.5,966.8
K55210BU2435,2017-11-30,948.5,945.0
K55210BU2435,2017-12-31,956.0,952.6
K55210BU2435,2018-01-31,1018.1,1014.6
K55210BU2435,2018-02-28,987.6,984.1
K55210BU2435,2018-03-31,934.9,929.7
K55210BU2435,2018-04-30,956.6,951.3
K55210BU2435,2018-05-31,946.3,939.3
K55210BU2435,2018-06-30,960.8,953.8
K55210BU2435,2018-07-31,993.0,986.0
K55210BU2435,2018-08-31,985.8,977.0
K55210BU2435,2018-09-30,980.3,971.4
K55210BU2435,2018-10-31,919.2,910.4
K55210BU2435,2018-11-30,936.4,925.9
K55210BU2435,2018-12-31,882.1,871.6
K55210BU2435,2019-01-31,934.7,924.2
K55210BU2435,2019-02-28,976.7,964.4
K55210BU2435,2019-03-31,986.0,973.7
K55210BU2435,2019-04-30,1026.5,1014.2
K55210BU2435,2019-05-31,1002.7,988.5
K55210BU2435,2019-06-30,1031.0,1016.8
K55210BU2435,2019-07-31,1058.1,1043.9
K55210BU2435,2019-08-31,1036.6,1020.5
K55210BU2435,2019-09-30,1053.8,1037.7
K55210BU2435,2019-10-31,1055.0,1038.9
K55210BU2435,2019-11-30,1080.3,1062.3
K55210BU2435,2019-12-31,1097.1,1079.0
K55210BU2435,2020-01-31,1112.4,1094.3
K55210BU2435,2020-02-29,1088.2,1068.1
K55210BU2435,2020-03-31,903.5,883.4
K55210BU2435,2020-04-30,969.7,949.6
K55210BU2435,2020-05-31,1031.9,1009.9
K55210BU2435,2020-06-30,1033.1,1011.1
K55210BU2435,2020-07-31,1093.3,1071.3
K55210BU2435,2020-08-31,1121.6,1097.6
K55210BU2435,2020-09-30,1069.6,1045.6
K55210BU2435,2020-10-31,1045.8,1021.8
K55210BU2435,2020-11-30,1127.5,1101.4
K55210BU2435,2020-12-31,1147.6,1121.5
K55210BU2435,2021-01-31,1195.9,1169.8
K55210BU2435,2021-02-28,1216.9,1188.6
K55210BU2435,2021-03-31,1220.5,1192.2
K55210BU2435,2021-04-30,1241.2,1212.9
K55210BU2435,2021-05-31,1256.9,1226.3
K55210BU2435,2021-06-30,1276.3,1245.7
K55210BU2435,2021-07-31,1288.2,1257.6
K55210BU2435,2021-08-31,1310.2,1277.2
K55210BU2435,2021-09-30,1287.6,1254.6
K55210BU2435,2021-10-31,1309.8,1276.8
K55210BU2435,2021-11-30,1305.6,1270.1
K55210BU2435,2021-12-31,1337.5,1302.0
K55210BU2435,2022-01-31,1266.1,1230.7
K55210BU2435,2022-02-28,1245.9,1208.1
K55210BU2435,2022-03-31,1286.5,1248.7
K55210BU2435,2022-04-30,1209.5,1171.7
K55210BU2435,2022-05-31,1199.0,1159.0
K55210BU2435,2022-06-30,1146.2,1106.2
K55210BU2435,2022-07-31,1179.2,1139.2
K55210BU2435,2022-08-31,1178.8,1136.7
K55210BU2435,2022-09-30,1107.6,1065.5
K55210BU2435,2022-10-31,1114.1,1072.0
K55210BU2435,2022-11-30,1153.0,1108.8
K55210BU2435,2022-12-31,1117.5,1073.3
K55210BU2435,2023-01-31,1182.9,1138.7
K55210BU2435,2023-02-28,1167.9,1121.5
K55210BU2435,2023-03-31,1181.4,1135.0
K55210BU2435,2023-04-30,1200.2,1153.8
K55210BU2435,2023-05-31,1216.1,1167.5
K55210BU2435,2023-06-30,1241.2,1192.6
K55210BU2435,2023-07-31,1259.7,1211.1
K55210BU2435,2023-08-31,1254.1,1203.2
K55210BU2435,2023-09-30,1218.3,1167.3
K55210BU2435,2023-10-31,1176.7,1125.8
K55210BU2435,2023-11-30,1257.6,1204.4
K55210BU2435,2023-12-31,1312.9,1259.7
K55210BU2435,2024-01-31,1324.3,1271.1
K55210BU2435,2024-02-29,1353.0,1297.3
K55210BU2435,2024-03-31,1390.8,1335.1
K55210BU2435,2024-04-30,1375.5,1319.8
K55210BU2435,2024-05-31,1409.2,1350.9
K55210BU2435,2024-06-30,1443.9,1385.6
K55210BU2435,2024-07-31,1446.9,1388.6
K55210BU2435,2024-08-31,1455.4,1394.5
K55210BU2435,2024-09-30,1473.4,1412.5
K55210BU2435,2024-10-31,1483.2,1422.3
K55210BU2435,2024-11-30,1505.0,1441.3
K55210BU2435,2024-12-31,1515.0,1451.3
K55210BU2435,2025-01-31,1528.7,1465.0
K55210BU2435,2025-02-28,1532.2,1465.7
K55213C51890,2018-05-31,975.9,974.2
K55213C51890,2018-06-30,993.8,992.1
K55213C51890,2018-07-31,1013.2,1011.5
K55213C51890,2018-08-31,1012.1,1008.6
K55213C51890,2018-09-30,1011.4,1007.8
K55213C51890,2018-10-31,940.0,936.5
K55213C51890,2018-11-30,944.7,941.2
K55213C51890,2018-12-31,885.0,879.8
K55213C51890,2019-01-31,947.3,942.1
K55213C51890,2019-02-28,981.6,976.4
K55213C51890,2019-03-31,989.9,982.9
K55213C51890,2019-04-30,1025.6,1018.6
K55213C51890,2019-05-31,1000.8,993.8
K55213C51890,2019-06-30,1023.1,1014.4
K55213C51890,2019-07-31,1045.6,1036.8
K55213C51890,2019-08-31,1027.1,1018.4
K55213C51890,2019-09-30,1048.6,1038.0
K55213C51890,2019-10-31,1050.2,1039.6
K55213C51890,2019-11-30,1077.6,1067.0
K55213C51890,2019-12-31,1094.9,1082.4
K55213C51890,2020-01-31,1108.9,1096.4
K55213C51890,2020-02-29,1091.2,1078.7
K55213C51890,2020-03-31,916.0,901.6
K55213C51890,2020-04-30,988.4,974.0
K55213C51890,2020-05-31,1040.1,1025.7
K55213C51890,2020-06-30,1043.3,1027.0
K55213C51890,2020-07-31,1099.0,1082.7
K55213C51890,2020-08-31,1135.8,1119.5
K55213C51890,2020-09-30,1082.7,1064.4
K55213C51890,2020-10-31,1072.4,1054.1
K55213C51890,2020-11-30,1160.2,1141.9
K55213C51890,2020-12-31,1196.4,1176.0
K55213C51890,2021-01-31,1254.6,1234.3
K55213C51890,2021-02-28,1272.4,1252.1
K55213C51890,2021-03-31,1280.4,1257.8
K55213C51890,2021-04-30,1310.2,1287.6
K55213C51890,2021-05-31,1318.1,1295.5
